time,pv,cv,sp,kp
5212565,50.08,0.0,50.0,150.0
5213089,50.1,0.0,50.0,150.0
5213612,50.08,0.0,50.0,150.0
5214135,50.02,0.0,50.0,150.0
5214658,49.91,14.0,50.0,150.0
5215181,49.79,31.97,50.0,150.0
5215703,49.69,46.03,50.0,150.0
5216227,49.52,71.82,50.0,150.0
5216750,49.51,74.16,50.0,150.0
5217275,49.41,88.22,50.0,150.0
5217798,49.3,100.0,50.0,150.0
5218321,49.22,100.0,50.0,150.0
5218844,49.11,100.0,50.0,150.0
5219367,49.32,100.0,50.0,150.0
5219890,49.44,83.53,50.0,150.0
5220413,49.64,54.63,50.0,150.0
5220936,49.85,22.6,50.0,150.0
5221459,50.0,0.0,50.0,150.0
5221982,50.1,0.0,50.0,150.0
5222506,50.11,0.0,50.0,150.0
5223028,50.08,0.0,50.0,150.0
5223551,50.02,0.0,50.0,150.0
5224075,49.89,16.35,50.0,150.0
5224598,49.79,31.19,50.0,150.0
5225123,49.67,49.16,50.0,150.0
5225646,49.55,67.91,50.0,150.0
5226169,49.49,76.5,50.0,150.0
5226692,49.41,88.22,50.0,150.0
5227215,49.33,99.94,50.0,150.0
5227739,49.25,100.0,50.0,150.0
5228262,49.16,100.0,50.0,150.0
5228785,49.34,99.16,50.0,150.0
5229308,49.53,70.25,50.0,150.0
5229831,49.58,62.44,50.0,150.0
5230354,49.82,26.5,50.0,150.0
5230877,49.98,2.28,50.0,150.0
5231401,50.05,0.0,50.0,150.0
5231924,50.06,0.0,50.0,150.0
5232447,50.0,0.0,50.0,150.0
5232970,49.99,1.5,50.0,150.0
5233495,49.88,18.69,50.0,150.0
5234019,49.77,35.1,50.0,150.0
5234542,49.6,59.32,50.0,150.0
5235065,49.5,74.94,50.0,150.0
5235588,49.42,87.44,50.0,150.0
5236111,49.35,97.6,50.0,150.0
5236634,49.29,100.0,50.0,150.0
5237157,49.23,100.0,50.0,150.0
5237680,49.26,100.0,50.0,150.0
5238204,49.48,78.06,50.0,150.0
5238727,49.69,46.81,50.0,150.0
5239250,49.82,27.28,50.0,150.0
5239773,49.97,3.85,50.0,150.0
5240295,50.09,0.0,50.0,150.0
5240819,50.09,0.0,50.0,150.0
5241344,50.0,0.72,50.0,150.0
5241867,49.88,17.91,50.0,150.0
5242390,49.73,39.78,50.0,150.0
5242912,49.66,51.5,50.0,150.0
5243435,49.54,68.69,50.0,150.0
5243958,49.42,86.66,50.0,150.0
5244481,49.36,95.25,50.0,150.0
5245004,49.27,100.0,50.0,150.0
5245526,49.16,100.0,50.0,150.0
5246049,49.21,100.0,50.0,150.0
5246572,49.36,96.03,50.0,150.0
5247095,49.61,57.75,50.0,150.0
5247618,49.93,10.88,50.0,150.0
5248141,50.12,0.0,50.0,150.0
5248664,50.23,0.0,50.0,150.0
5249189,50.25,0.0,50.0,150.0
5249712,50.22,0.0,50.0,150.0
5250235,50.16,0.0,50.0,150.0
5250758,50.05,0.0,50.0,150.0
5251281,49.91,13.22,50.0,150.0
5251804,49.78,33.53,50.0,150.0
5252327,49.67,49.16,50.0,150.0
5252850,49.59,60.88,50.0,150.0
5253373,49.48,77.28,50.0,150.0
5253896,49.4,90.57,50.0,150.0
5254419,49.31,100.0,50.0,150.0
5254942,49.21,100.0,50.0,150.0
5255465,49.08,100.0,50.0,150.0
5255988,49.19,100.0,50.0,150.0
5256512,49.4,89.78,50.0,150.0
5257037,49.61,57.75,50.0,150.0
5257560,49.82,27.28,50.0,150.0
5258083,49.97,4.63,50.0,150.0
5258605,50.09,0.0,50.0,150.0
5259128,50.12,0.0,50.0,150.0
5259652,50.12,0.0,50.0,150.0
5260174,50.07,0.0,50.0,150.0
5260697,49.94,9.31,50.0,150.0
5261220,49.83,25.72,50.0,150.0
5261742,49.7,44.47,50.0,150.0
5262266,49.64,54.63,50.0,150.0
5262788,49.53,71.03,50.0,150.0
5263312,49.44,83.53,50.0,150.0
5263835,49.37,94.47,50.0,150.0
5264358,49.25,100.0,50.0,150.0
5264887,49.19,100.0,50.0,150.0
5265410,49.23,100.0,50.0,150.0
5265933,49.42,87.44,50.0,150.0
5266456,49.59,60.88,50.0,150.0
5266979,49.79,31.19,50.0,150.0
5267502,49.93,10.88,50.0,150.0
5268025,50.04,0.0,50.0,150.0
5268548,50.06,0.0,50.0,150.0
5269072,50.05,0.0,50.0,150.0
5269595,49.96,6.19,50.0,150.0
5270118,49.82,26.5,50.0,150.0
5270640,49.71,43.69,50.0,150.0
5271164,49.6,60.1,50.0,150.0
5271686,49.47,79.63,50.0,150.0
5272209,49.45,82.75,50.0,150.0
5272734,49.32,100.0,50.0,150.0
5273257,49.26,100.0,50.0,150.0
5273781,49.18,100.0,50.0,150.0
5274304,49.32,100.0,50.0,150.0
5274827,49.52,71.82,50.0,150.0
5275350,49.66,50.72,50.0,150.0
5275873,49.95,7.75,50.0,150.0
5276396,50.13,0.0,50.0,150.0
5276919,50.16,0.0,50.0,150.0
5277442,50.1,0.0,50.0,150.0
5277965,50.01,0.0,50.0,150.0
5278488,49.97,4.63,50.0,150.0
5279011,49.86,21.03,50.0,150.0
5279535,49.7,44.47,50.0,150.0
5280058,49.59,61.66,50.0,150.0
5280583,49.46,80.41,50.0,150.0
5281106,49.39,92.13,50.0,150.0
5281629,49.28,100.0,50.0,150.0
5282152,49.23,100.0,50.0,150.0
5282676,49.22,100.0,50.0,150.0
5283199,49.34,99.16,50.0,150.0
5283722,49.53,71.03,50.0,150.0
5284245,49.77,34.31,50.0,150.0
5284769,49.98,3.06,50.0,150.0
5285292,50.05,0.0,50.0,150.0
5285816,50.09,0.0,50.0,150.0
5286339,50.08,0.0,50.0,150.0
5286861,50.02,0.0,50.0,150.0
5287384,49.91,14.0,50.0,150.0
5287908,49.81,28.85,50.0,150.0
5288433,49.7,45.25,50.0,150.0
5288956,49.6,60.1,50.0,150.0
5289479,49.51,74.16,50.0,150.0
5290003,49.4,90.57,50.0,150.0
5290526,49.25,100.0,50.0,150.0
5291048,49.27,100.0,50.0,150.0
5291571,49.21,100.0,50.0,150.0
5292094,49.27,100.0,50.0,150.0
5292617,49.52,72.6,50.0,150.0
5293140,49.7,45.25,50.0,150.0
5293663,49.96,6.19,50.0,150.0
5294186,50.11,0.0,50.0,150.0
5294709,50.09,0.0,50.0,150.0
5295232,50.1,0.0,50.0,150.0
5295755,50.03,0.0,50.0,150.0
5296281,49.95,7.75,50.0,150.0
5296804,49.81,28.06,50.0,150.0
5297327,49.68,47.6,50.0,150.0
5297850,49.54,69.47,50.0,150.0
5298373,49.51,73.38,50.0,150.0
5298896,49.4,90.57,50.0,150.0
5299419,49.3,100.0,50.0,150.0
5299943,49.25,100.0,50.0,150.0
5300466,49.17,100.0,50.0,150.0
5300989,49.4,90.57,50.0,150.0
5301512,49.47,79.63,50.0,150.0
5302035,49.74,39.0,50.0,150.0
5302558,49.95,6.97,50.0,150.0
5303081,50.06,0.0,50.0,150.0
5303604,50.11,0.0,50.0,150.0
5304127,50.08,0.0,50.0,150.0
5304649,50.05,0.0,50.0,150.0
5305172,49.98,3.06,50.0,150.0
5305695,49.82,27.28,50.0,150.0
5306218,49.67,49.94,50.0,150.0
5306741,49.57,64.78,50.0,150.0
5307265,49.46,80.41,50.0,150.0
5307788,49.41,89.0,50.0,150.0
5308311,49.33,99.94,50.0,150.0
5308834,49.3,100.0,50.0,150.0
5309357,49.2,100.0,50.0,150.0
5309880,49.28,100.0,50.0,150.0
5310403,49.55,67.91,50.0,150.0
5310926,49.8,29.63,50.0,150.0
5311449,49.9,14.78,50.0,150.0
5311972,50.08,0.0,50.0,150.0
5312498,50.18,0.0,50.0,150.0
5313020,50.18,0.0,50.0,150.0
5313544,50.12,0.0,50.0,150.0
5314067,49.97,3.85,50.0,150.0
5314590,49.94,9.31,50.0,150.0
5315113,49.8,30.41,50.0,150.0
5315636,49.66,51.5,50.0,150.0
5316159,49.54,68.69,50.0,150.0
5316683,49.41,88.22,50.0,150.0
5317205,49.33,99.94,50.0,150.0
5317729,49.28,100.0,50.0,150.0
5318252,49.18,100.0,50.0,150.0
5318774,49.21,100.0,50.0,150.0
5319298,49.4,90.57,50.0,150.0
5319821,49.53,70.25,50.0,150.0
5320346,49.8,30.41,50.0,150.0
5320869,49.91,14.0,50.0,150.0
5321391,50.0,0.72,50.0,150.0
5321914,50.0,0.0,50.0,150.0
5322437,49.96,5.41,50.0,150.0
5322960,49.9,15.56,50.0,150.0
5323483,49.78,32.75,50.0,150.0
5324006,49.67,49.94,50.0,150.0
5324529,49.63,56.19,50.0,150.0
5325051,49.52,71.82,50.0,150.0
5325574,49.44,84.32,50.0,150.0
5326097,49.31,100.0,50.0,150.0
5326620,49.26,100.0,50.0,150.0
5327144,49.17,100.0,50.0,150.0
5327666,49.25,100.0,50.0,150.0
5328195,49.47,79.63,50.0,150.0
5328719,49.69,46.03,50.0,150.0
5329241,49.95,7.75,50.0,150.0
5329764,50.13,0.0,50.0,150.0
5330287,50.15,0.0,50.0,150.0
5330810,50.14,0.0,50.0,150.0
5331333,50.1,0.0,50.0,150.0
5331857,49.98,2.28,50.0,150.0
5332379,49.88,17.91,50.0,150.0
5332902,49.75,38.22,50.0,150.0
5333425,49.6,60.1,50.0,150.0
5333947,49.56,65.56,50.0,150.0
5334470,49.44,84.32,50.0,150.0
5334993,49.35,97.6,50.0,150.0
5335516,49.26,100.0,50.0,150.0
5336041,49.16,100.0,50.0,150.0
5336564,49.23,100.0,50.0,150.0
5337087,49.42,86.66,50.0,150.0
5337610,49.53,71.03,50.0,150.0
5338133,49.74,39.0,50.0,150.0
5338655,49.87,19.47,50.0,150.0
5339178,50.02,0.0,50.0,150.0
5339701,50.08,0.0,50.0,150.0
5340224,50.02,0.0,50.0,150.0
5340747,49.98,2.28,50.0,150.0
5341270,49.87,19.47,50.0,150.0
5341793,49.73,40.56,50.0,150.0
5342315,49.6,59.32,50.0,150.0
5342839,49.46,81.19,50.0,150.0
5343362,49.4,89.78,50.0,150.0
5343887,49.34,99.16,50.0,150.0
5344410,49.28,100.0,50.0,150.0
5344933,49.19,100.0,50.0,150.0
5345456,49.32,100.0,50.0,150.0
5345978,49.56,66.35,50.0,150.0
5346502,49.76,35.88,50.0,150.0
5347025,49.84,24.16,50.0,150.0
5347548,50.0,0.0,50.0,150.0
5348072,50.1,0.0,50.0,150.0
5348594,50.14,0.0,50.0,150.0
5349117,50.05,0.0,50.0,150.0
5349641,49.94,8.53,50.0,150.0
5350163,49.86,20.25,50.0,150.0
5350687,49.74,39.0,50.0,150.0
5351210,49.62,56.97,50.0,150.0
5351735,49.48,78.06,50.0,150.0
5352259,49.4,90.57,50.0,150.0
5352781,49.29,100.0,50.0,150.0
5353304,49.26,100.0,50.0,150.0
5353827,49.2,100.0,50.0,150.0
5354350,49.3,100.0,50.0,150.0
5354873,49.49,76.5,50.0,150.0
5355396,49.69,46.81,50.0,150.0
5355919,49.89,17.13,50.0,150.0
5356442,49.98,3.06,50.0,150.0
5356965,50.05,0.0,50.0,150.0
5357488,50.07,0.0,50.0,150.0
5358011,49.96,5.41,50.0,150.0
5358534,49.9,15.56,50.0,150.0
5359057,49.8,30.41,50.0,150.0
5359583,49.68,47.6,50.0,150.0
5360106,49.58,62.44,50.0,150.0
5360629,49.49,76.5,50.0,150.0
5361152,49.4,89.78,50.0,150.0
5361674,49.3,100.0,50.0,150.0
5362197,49.24,100.0,50.0,150.0
5362721,49.2,100.0,50.0,150.0
5363244,49.32,100.0,50.0,150.0
5363767,49.5,75.72,50.0,150.0
5364290,49.72,41.35,50.0,150.0
5364813,49.89,17.13,50.0,150.0
5365336,50.04,0.0,50.0,150.0
5365859,50.09,0.0,50.0,150.0
5366382,50.08,0.0,50.0,150.0
5366906,50.04,0.0,50.0,150.0
5367431,49.97,4.63,50.0,150.0
5367954,49.87,19.47,50.0,150.0
5368477,49.73,39.78,50.0,150.0
5369000,49.58,63.22,50.0,150.0
5369523,49.48,78.06,50.0,150.0
5370046,49.44,84.32,50.0,150.0
5370569,49.34,99.16,50.0,150.0
5371092,49.25,100.0,50.0,150.0
5371615,49.15,100.0,50.0,150.0
5372138,49.31,100.0,50.0,150.0
5372661,49.47,78.85,50.0,150.0
5373184,49.56,66.35,50.0,150.0
5373707,49.81,28.06,50.0,150.0
5374230,49.95,7.75,50.0,150.0
5374753,50.01,0.0,50.0,150.0
5375278,50.03,0.0,50.0,150.0
5375801,49.97,3.85,50.0,150.0
5376324,49.92,11.66,50.0,150.0
5376848,49.86,21.03,50.0,150.0
5377371,49.73,39.78,50.0,150.0
5377894,49.6,60.1,50.0,150.0
5378417,49.48,78.06,50.0,150.0
5378941,49.41,88.22,50.0,150.0
5379464,49.34,98.38,50.0,150.0
5379987,49.28,100.0,50.0,150.0
5380510,49.2,100.0,50.0,150.0
5381033,49.3,100.0,50.0,150.0
5381556,49.43,85.1,50.0,150.0
5382079,49.63,56.19,50.0,150.0
5382601,49.83,25.72,50.0,150.0
5383127,49.9,15.56,50.0,150.0
5383649,50.05,0.0,50.0,150.0
5384173,50.08,0.0,50.0,150.0
5384695,50.03,0.0,50.0,150.0
5385218,49.93,10.1,50.0,150.0
5385741,49.81,28.85,50.0,150.0
5386264,49.75,37.44,50.0,150.0
5386787,49.67,49.94,50.0,150.0
5387310,49.54,68.69,50.0,150.0
5387833,49.42,87.44,50.0,150.0
5388356,49.36,96.03,50.0,150.0
5388879,49.28,100.0,50.0,150.0
5389402,49.23,100.0,50.0,150.0
5389925,49.23,100.0,50.0,150.0
5390448,49.41,89.0,50.0,150.0
5390978,49.61,57.75,50.0,150.0
5391501,49.8,30.41,50.0,150.0
5392024,50.01,0.0,50.0,150.0
5392547,50.05,0.0,50.0,150.0
5393070,50.08,0.0,50.0,150.0
5393593,50.07,0.0,50.0,150.0
5394117,49.96,5.41,50.0,150.0
5394640,49.86,21.03,50.0,150.0
5395163,49.73,40.56,50.0,150.0
5395686,49.6,59.32,50.0,150.0
5396209,49.56,65.56,50.0,150.0
5396733,49.43,85.88,50.0,150.0
5397256,49.35,96.82,50.0,150.0
5397779,49.25,100.0,50.0,150.0
5398302,49.18,100.0,50.0,150.0
5398825,49.26,100.0,50.0,150.0
5399350,49.34,99.16,50.0,150.0
5399873,49.55,67.13,50.0,150.0
5400396,49.84,24.16,50.0,150.0
5400919,50.05,0.0,50.0,150.0
5401442,50.14,0.0,50.0,150.0
5401965,50.21,0.0,50.0,150.0
5402488,50.22,0.0,50.0,150.0
5403011,50.17,0.0,50.0,150.0
5403534,50.05,0.0,50.0,150.0
5404058,49.95,7.75,50.0,150.0
5404581,49.83,25.72,50.0,150.0
5405104,49.69,46.03,50.0,150.0
5405627,49.59,61.66,50.0,150.0
5406151,49.53,70.25,50.0,150.0
5406674,49.44,84.32,50.0,150.0
5407199,49.35,96.82,50.0,150.0
5407722,49.26,100.0,50.0,150.0
5408245,49.14,100.0,50.0,150.0
5408768,49.18,100.0,50.0,150.0
5409291,49.3,100.0,50.0,150.0
5409814,49.59,60.88,50.0,150.0
5410338,49.86,20.25,50.0,150.0
5410860,50.05,0.0,50.0,150.0
5411383,50.14,0.0,50.0,150.0
5411906,50.2,0.0,50.0,150.0
5412430,50.19,0.0,50.0,150.0
5412953,50.14,0.0,50.0,150.0
5413476,50.05,0.0,50.0,150.0
5413999,49.95,6.97,50.0,150.0
5414522,49.84,23.38,50.0,150.0
5415048,49.7,45.25,50.0,150.0
5415571,49.6,59.32,50.0,150.0
5416094,49.53,70.25,50.0,150.0
5416617,49.43,85.1,50.0,150.0
5417140,49.34,99.16,50.0,150.0
5417663,49.26,100.0,50.0,150.0
5418186,49.19,100.0,50.0,150.0
5418709,49.25,100.0,50.0,150.0
5419232,49.33,99.94,50.0,150.0
5419755,49.54,68.69,50.0,150.0
5420279,49.78,32.75,50.0,150.0
5420802,50.04,0.0,50.0,150.0
5421324,50.13,0.0,50.0,150.0
5421847,50.17,0.0,50.0,150.0
5422370,50.17,0.0,50.0,150.0
5422895,50.13,0.0,50.0,150.0
5423418,50.06,0.0,50.0,150.0
5423941,49.95,7.75,50.0,150.0
5424464,49.83,25.72,50.0,150.0
5424987,49.71,43.69,50.0,150.0
5425511,49.67,49.94,50.0,150.0
5426034,49.53,71.03,50.0,150.0
5426558,49.43,85.1,50.0,150.0
5427081,49.36,96.03,50.0,150.0
5427604,49.25,100.0,50.0,150.0
5428127,49.19,100.0,50.0,150.0
5428650,49.23,100.0,50.0,150.0
5429173,49.34,98.38,50.0,150.0
5429697,49.56,65.56,50.0,150.0
5430220,49.74,39.0,50.0,150.0
5430745,49.92,12.44,50.0,150.0
5431268,50.05,0.0,50.0,150.0
5431791,50.11,0.0,50.0,150.0
5432314,50.1,0.0,50.0,150.0
5432837,50.05,0.0,50.0,150.0
5433360,49.97,4.63,50.0,150.0
5433884,49.84,23.38,50.0,150.0
5434407,49.71,42.91,50.0,150.0
5434930,49.62,56.97,50.0,150.0
5435453,49.54,69.47,50.0,150.0
5435977,49.44,83.53,50.0,150.0
5436499,49.38,93.69,50.0,150.0
5437022,49.25,100.0,50.0,150.0
5437545,49.12,100.0,50.0,150.0
5438068,49.22,100.0,50.0,150.0
5438594,49.31,100.0,50.0,150.0
5439117,49.57,64.0,50.0,150.0
5439641,49.72,41.35,50.0,150.0
5440164,49.91,14.0,50.0,150.0
5440687,50.1,0.0,50.0,150.0
5441211,50.23,0.0,50.0,150.0
5441735,50.23,0.0,50.0,150.0
5442258,50.18,0.0,50.0,150.0
5442780,50.08,0.0,50.0,150.0
5443304,50.01,0.0,50.0,150.0
5443827,49.85,21.81,50.0,150.0
5444350,49.74,39.0,50.0,150.0
5444873,49.61,57.75,50.0,150.0
5445396,49.54,68.69,50.0,150.0
5445919,49.45,82.75,50.0,150.0
5446444,49.41,89.0,50.0,150.0
5446968,49.29,100.0,50.0,150.0
5447491,49.17,100.0,50.0,150.0
5448014,49.15,100.0,50.0,150.0
5448537,49.24,100.0,50.0,150.0
5449060,49.48,78.06,50.0,150.0
5449583,49.7,45.25,50.0,150.0
5450106,49.91,13.22,50.0,150.0
5450629,50.05,0.0,50.0,150.0
5451152,50.11,0.0,50.0,150.0
5451675,50.14,0.0,50.0,150.0
5452198,50.07,0.0,50.0,150.0
5452721,49.97,4.63,50.0,150.0
5453243,49.86,20.25,50.0,150.0
5453767,49.71,42.91,50.0,150.0
5454290,49.64,53.85,50.0,150.0
5454820,49.5,75.72,50.0,150.0
5455343,49.47,78.85,50.0,150.0
5455865,49.36,96.03,50.0,150.0
5456388,49.28,100.0,50.0,150.0
5456912,49.18,100.0,50.0,150.0
5457436,49.2,100.0,50.0,150.0
5457959,49.39,92.13,50.0,150.0
5458482,49.45,81.97,50.0,150.0
5459005,49.62,56.97,50.0,150.0
5459528,49.9,14.78,50.0,150.0
5460051,50.06,0.0,50.0,150.0
5460574,50.12,0.0,50.0,150.0
5461097,50.15,0.0,50.0,150.0
5461620,50.1,0.0,50.0,150.0
5462143,50.03,0.0,50.0,150.0
5462668,49.91,14.0,50.0,150.0
5463191,49.8,29.63,50.0,150.0
5463715,49.67,49.94,50.0,150.0
5464238,49.53,70.25,50.0,150.0
5464761,49.51,73.38,50.0,150.0
5465284,49.4,90.57,50.0,150.0
5465808,49.3,100.0,50.0,150.0
5466331,49.23,100.0,50.0,150.0
5466854,49.13,100.0,50.0,150.0
5467377,49.33,99.94,50.0,150.0
5467900,49.48,78.06,50.0,150.0
5468424,49.63,56.19,50.0,150.0
5468947,49.85,21.81,50.0,150.0
5469470,50.01,0.0,50.0,150.0
5469993,50.07,0.0,50.0,150.0
5470518,50.04,0.0,50.0,150.0
5471041,49.99,1.5,50.0,150.0
5471564,49.94,8.53,50.0,150.0
5472087,49.84,24.16,50.0,150.0
5472611,49.71,42.91,50.0,150.0
5473134,49.56,66.35,50.0,150.0
5473656,49.45,81.97,50.0,150.0
5474180,49.39,91.35,50.0,150.0
5474703,49.32,100.0,50.0,150.0
5475226,49.27,100.0,50.0,150.0
5475750,49.17,100.0,50.0,150.0
5476273,49.37,94.47,50.0,150.0
5476796,49.52,72.6,50.0,150.0
5477319,49.71,42.91,50.0,150.0
5477842,49.83,25.72,50.0,150.0
5478367,50.0,0.72,50.0,150.0
5478890,50.06,0.0,50.0,150.0
5479414,50.04,0.0,50.0,150.0
5479937,49.95,6.97,50.0,150.0
5480460,49.84,23.38,50.0,150.0
5480982,49.72,42.13,50.0,150.0
5481505,49.63,55.41,50.0,150.0
5482028,49.53,71.03,50.0,150.0
5482551,49.44,84.32,50.0,150.0
5483074,49.31,100.0,50.0,150.0
5483597,49.27,100.0,50.0,150.0
5484120,49.2,100.0,50.0,150.0
5484643,49.25,100.0,50.0,150.0
5485166,49.45,81.97,50.0,150.0
5485689,49.62,56.97,50.0,150.0
5486215,49.86,20.25,50.0,150.0
5486738,49.98,3.06,50.0,150.0
5487260,50.06,0.0,50.0,150.0
5487783,50.08,0.0,50.0,150.0
5488307,50.03,0.0,50.0,150.0
5488830,49.95,6.97,50.0,150.0
5489354,49.85,22.6,50.0,150.0
5489877,49.69,46.81,50.0,150.0
5490400,49.57,64.78,50.0,150.0
5490923,49.52,72.6,50.0,150.0
5491446,49.41,89.0,50.0,150.0
5491969,49.31,100.0,50.0,150.0
5492492,49.26,100.0,50.0,150.0
5493015,49.11,100.0,50.0,150.0
5493538,49.28,100.0,50.0,150.0
5494063,49.48,77.28,50.0,150.0
5494586,49.61,58.53,50.0,150.0
5495110,49.8,29.63,50.0,150.0
5495633,49.99,1.5,50.0,150.0
5496156,50.07,0.0,50.0,150.0
5496679,50.04,0.0,50.0,150.0
5497202,49.96,6.19,50.0,150.0
5497725,49.94,8.53,50.0,150.0
5498248,49.81,28.06,50.0,150.0
5498772,49.68,47.6,50.0,150.0
5499294,49.57,64.0,50.0,150.0
5499817,49.45,82.75,50.0,150.0
5500340,49.38,93.69,50.0,150.0
5500863,49.34,98.38,50.0,150.0
5501386,49.24,100.0,50.0,150.0
5501911,49.19,100.0,50.0,150.0
5502434,49.31,100.0,50.0,150.0
5502957,49.5,75.72,50.0,150.0
5503481,49.76,36.66,50.0,150.0
5504004,49.85,22.6,50.0,150.0
5504527,50.08,0.0,50.0,150.0
5505051,50.19,0.0,50.0,150.0
5505573,50.17,0.0,50.0,150.0
5506096,50.17,0.0,50.0,150.0
5506619,50.04,0.0,50.0,150.0
5507143,49.94,8.53,50.0,150.0
5507666,49.84,23.38,50.0,150.0
5508190,49.7,45.25,50.0,150.0
5508713,49.57,64.78,50.0,150.0
5509236,49.45,81.97,50.0,150.0
5509762,49.34,98.38,50.0,150.0
5510284,49.27,100.0,50.0,150.0
5510807,49.21,100.0,50.0,150.0
5511330,49.05,100.0,50.0,150.0
5511853,49.22,100.0,50.0,150.0
5512376,49.45,82.75,50.0,150.0
5512899,49.65,52.28,50.0,150.0
5513422,49.89,16.35,50.0,150.0
5513945,49.93,10.88,50.0,150.0
5514468,50.07,0.0,50.0,150.0
5514991,50.16,0.0,50.0,150.0
5515514,50.07,0.0,50.0,150.0
5516037,50.01,0.0,50.0,150.0
5516560,49.88,18.69,50.0,150.0
5517083,49.81,28.06,50.0,150.0
5517612,49.64,53.85,50.0,150.0
5518135,49.51,73.38,50.0,150.0
5518658,49.43,85.1,50.0,150.0
5519182,49.32,100.0,50.0,150.0
5519705,49.22,100.0,50.0,150.0
5520229,49.15,100.0,50.0,150.0
5520752,49.1,100.0,50.0,150.0
5521275,49.27,100.0,50.0,150.0
5521799,49.52,72.6,50.0,150.0
5522321,49.79,31.19,50.0,150.0
5522845,50.04,0.0,50.0,150.0
5523368,50.14,0.0,50.0,150.0
5523891,50.18,0.0,50.0,150.0
5524413,50.18,0.0,50.0,150.0
5524936,50.16,0.0,50.0,150.0
5525461,50.03,0.0,50.0,150.0
5525984,49.9,15.56,50.0,150.0
5526508,49.73,40.56,50.0,150.0
5527031,49.68,47.6,50.0,150.0
5527554,49.58,62.44,50.0,150.0
5528078,49.46,81.19,50.0,150.0
5528601,49.38,92.91,50.0,150.0
5529124,49.31,100.0,50.0,150.0
5529647,49.21,100.0,50.0,150.0
5530170,49.21,100.0,50.0,150.0
5530693,49.32,100.0,50.0,150.0
5531217,49.51,74.16,50.0,150.0
5531740,49.73,39.78,50.0,150.0
5532263,49.94,8.53,50.0,150.0
5532787,50.07,0.0,50.0,150.0
5533313,50.1,0.0,50.0,150.0
5533836,50.11,0.0,50.0,150.0
5534359,50.06,0.0,50.0,150.0
5534882,49.97,3.85,50.0,150.0
5535406,49.84,23.38,50.0,150.0
5535929,49.71,43.69,50.0,150.0
5536452,49.58,62.44,50.0,150.0
5536974,49.55,67.91,50.0,150.0
5537498,49.46,81.19,50.0,150.0
5538021,49.31,100.0,50.0,150.0
5538544,49.23,100.0,50.0,150.0
5539067,49.17,100.0,50.0,150.0
5539589,49.28,100.0,50.0,150.0
5540113,49.38,93.69,50.0,150.0
5540636,49.58,62.44,50.0,150.0
5541161,49.79,31.19,50.0,150.0
5541684,49.97,4.63,50.0,150.0
5542207,50.09,0.0,50.0,150.0
5542729,50.17,0.0,50.0,150.0
5543252,50.15,0.0,50.0,150.0
5543775,50.07,0.0,50.0,150.0
5544298,49.97,3.85,50.0,150.0
5544821,49.85,22.6,50.0,150.0
5545343,49.73,39.78,50.0,150.0
5545866,49.58,63.22,50.0,150.0
5546389,49.51,74.16,50.0,150.0
5546912,49.44,84.32,50.0,150.0
5547435,49.35,97.6,50.0,150.0
5547958,49.26,100.0,50.0,150.0
5548481,49.2,100.0,50.0,150.0
5549005,49.28,100.0,50.0,150.0
5549530,49.39,91.35,50.0,150.0
5550053,49.5,74.94,50.0,150.0
5550576,49.75,37.44,50.0,150.0
5551099,49.94,9.31,50.0,150.0
5551622,50.05,0.0,50.0,150.0
5552145,50.13,0.0,50.0,150.0
5552668,50.11,0.0,50.0,150.0
5553191,50.11,0.0,50.0,150.0
5553714,50.0,0.72,50.0,150.0
5554236,49.85,21.81,50.0,150.0
5554759,49.76,36.66,50.0,150.0
5555282,49.62,56.97,50.0,150.0
5555805,49.51,73.38,50.0,150.0
5556327,49.48,78.06,50.0,150.0
5556850,49.4,90.57,50.0,150.0
5557376,49.28,100.0,50.0,150.0
5557899,49.19,100.0,50.0,150.0
5558422,49.25,100.0,50.0,150.0
5558945,49.4,89.78,50.0,150.0
5559468,49.46,80.41,50.0,150.0
5559990,49.7,45.25,50.0,150.0
5560513,49.83,25.72,50.0,150.0
5561036,50.02,0.0,50.0,150.0
5561559,50.05,0.0,50.0,150.0
5562082,50.03,0.0,50.0,150.0
5562605,49.98,2.28,50.0,150.0
5563128,49.92,11.66,50.0,150.0
5563650,49.82,27.28,50.0,150.0
5564173,49.7,45.25,50.0,150.0
5564696,49.54,68.69,50.0,150.0
5565221,49.44,83.53,50.0,150.0
5565745,49.34,98.38,50.0,150.0
5566267,49.31,100.0,50.0,150.0
5566791,49.26,100.0,50.0,150.0
5567314,49.27,100.0,50.0,150.0
5567837,49.41,89.0,50.0,150.0
5568360,49.66,50.72,50.0,150.0
5568882,49.84,23.38,50.0,150.0
5569405,49.9,15.56,50.0,150.0
5569928,49.98,3.06,50.0,150.0
5570451,50.04,0.0,50.0,150.0
5570973,50.0,0.0,50.0,150.0
5571496,49.93,10.1,50.0,150.0
5572019,49.81,28.06,50.0,150.0
5572542,49.71,42.91,50.0,150.0
5573067,49.59,60.88,50.0,150.0
5573590,49.49,76.5,50.0,150.0
5574112,49.41,89.0,50.0,150.0
5574635,49.31,100.0,50.0,150.0
5575158,49.27,100.0,50.0,150.0
5575681,49.2,100.0,50.0,150.0
5576204,49.35,97.6,50.0,150.0
5576727,49.52,72.6,50.0,150.0
5577249,49.73,39.78,50.0,150.0
5577772,49.96,5.41,50.0,150.0
