time,pv,cv,sp,kp
8720855,50.13,0.0,50.0,225.0
8721382,50.01,0.0,50.0,225.0
8721907,49.88,28.03,50.0,225.0
8722433,49.73,60.85,50.0,225.0
8722959,49.66,76.08,50.0,225.0
8723484,49.55,100.0,50.0,225.0
8724012,49.45,100.0,50.0,225.0
8724538,49.41,100.0,50.0,225.0
8725064,49.25,100.0,50.0,225.0
8725590,49.33,100.0,50.0,225.0
8726116,49.54,100.0,50.0,225.0
8726642,49.65,79.6,50.0,225.0
8727168,49.91,21.0,50.0,225.0
8727693,50.11,0.0,50.0,225.0
8728219,50.25,0.0,50.0,225.0
8728745,50.28,0.0,50.0,225.0
8729271,50.26,0.0,50.0,225.0
8729798,50.2,0.0,50.0,225.0
8730323,50.11,0.0,50.0,225.0
8730849,50.0,0.0,50.0,225.0
8731375,49.89,25.69,50.0,225.0
8731903,49.76,53.82,50.0,225.0
8732430,49.63,83.11,50.0,225.0
8732955,49.53,100.0,50.0,225.0
8733481,49.5,100.0,50.0,225.0
8734007,49.41,100.0,50.0,225.0
8734534,49.35,100.0,50.0,225.0
8735060,49.38,100.0,50.0,225.0
8735586,49.6,88.97,50.0,225.0
8736112,49.76,53.82,50.0,225.0
8736637,50.02,0.0,50.0,225.0
8737163,50.1,0.0,50.0,225.0
8737689,50.22,0.0,50.0,225.0
8738215,50.22,0.0,50.0,225.0
8738741,50.16,0.0,50.0,225.0
8739266,50.05,0.0,50.0,225.0
8739794,49.92,17.49,50.0,225.0
8740320,49.84,36.24,50.0,225.0
8740846,49.69,69.05,50.0,225.0
8741372,49.59,91.32,50.0,225.0
8741897,49.5,100.0,50.0,225.0
8742423,49.41,100.0,50.0,225.0
8742949,49.32,100.0,50.0,225.0
8743474,49.28,100.0,50.0,225.0
8744000,49.39,100.0,50.0,225.0
8744526,49.61,86.63,50.0,225.0
8745051,49.8,45.61,50.0,225.0
8745577,50.01,0.0,50.0,225.0
8746103,50.18,0.0,50.0,225.0
8746628,50.18,0.0,50.0,225.0
8747154,50.21,0.0,50.0,225.0
8747686,50.21,0.0,50.0,225.0
8748212,50.11,0.0,50.0,225.0
8748738,50.02,0.0,50.0,225.0
8749263,49.88,28.03,50.0,225.0
8749789,49.76,54.99,50.0,225.0
8750315,49.61,87.8,50.0,225.0
8750868,49.52,100.0,50.0,225.0
8751394,49.5,100.0,50.0,225.0
8751920,49.45,100.0,50.0,225.0
8752445,49.25,100.0,50.0,225.0
8752971,49.32,100.0,50.0,225.0
8753497,49.64,80.77,50.0,225.0
8754022,49.94,13.97,50.0,225.0
8754548,50.07,0.0,50.0,225.0
8755074,50.18,0.0,50.0,225.0
8755600,50.19,0.0,50.0,225.0
8756128,50.22,0.0,50.0,225.0
8756654,50.11,0.0,50.0,225.0
8757180,50.0,1.08,50.0,225.0
8757706,49.86,30.38,50.0,225.0
8758232,49.79,47.96,50.0,225.0
8758758,49.66,77.25,50.0,225.0
8759284,49.54,100.0,50.0,225.0
8759810,49.44,100.0,50.0,225.0
8760336,49.36,100.0,50.0,225.0
8760863,49.32,100.0,50.0,225.0
8761388,49.4,100.0,50.0,225.0
8761915,49.5,100.0,50.0,225.0
8762440,49.72,63.19,50.0,225.0
8762966,49.94,13.97,50.0,225.0
8763492,50.19,0.0,50.0,225.0
8764020,50.31,0.0,50.0,225.0
8764547,50.38,0.0,50.0,225.0
8765072,50.31,0.0,50.0,225.0
8765598,50.27,0.0,50.0,225.0
8766124,50.17,0.0,50.0,225.0
8766650,50.05,0.0,50.0,225.0
8767176,49.91,19.83,50.0,225.0
8767702,49.81,42.1,50.0,225.0
8768227,49.66,77.25,50.0,225.0
8768753,49.64,81.94,50.0,225.0
8769280,49.54,100.0,50.0,225.0
8769805,49.47,100.0,50.0,225.0
8770331,49.4,100.0,50.0,225.0
8770857,49.27,100.0,50.0,225.0
8771383,49.44,100.0,50.0,225.0
8771911,49.65,78.42,50.0,225.0
8772437,49.78,50.3,50.0,225.0
8772963,49.98,3.43,50.0,225.0
8773488,50.15,0.0,50.0,225.0
8774014,50.21,0.0,50.0,225.0
8774540,50.21,0.0,50.0,225.0
8775066,50.12,0.0,50.0,225.0
8775592,50.09,0.0,50.0,225.0
8776118,49.98,4.6,50.0,225.0
8776644,49.84,36.24,50.0,225.0
8777170,49.71,64.36,50.0,225.0
8777695,49.6,88.97,50.0,225.0
8778221,49.52,100.0,50.0,225.0
8778747,49.39,100.0,50.0,225.0
8779273,49.39,100.0,50.0,225.0
8779802,49.32,100.0,50.0,225.0
8780328,49.4,100.0,50.0,225.0
8780854,49.57,97.18,50.0,225.0
8781380,49.84,35.07,50.0,225.0
8781907,50.07,0.0,50.0,225.0
8782432,50.31,0.0,50.0,225.0
8782958,50.34,0.0,50.0,225.0
8783484,50.39,0.0,50.0,225.0
8784010,50.38,0.0,50.0,225.0
8784536,50.3,0.0,50.0,225.0
8785062,50.2,0.0,50.0,225.0
8785588,50.07,0.0,50.0,225.0
8786114,49.99,2.25,50.0,225.0
8786640,49.88,26.86,50.0,225.0
8787166,49.74,58.5,50.0,225.0
8787694,49.63,83.11,50.0,225.0
8788220,49.55,100.0,50.0,225.0
8788746,49.45,100.0,50.0,225.0
8789273,49.35,100.0,50.0,225.0
8789799,49.34,100.0,50.0,225.0
8790325,49.28,100.0,50.0,225.0
8790851,49.42,100.0,50.0,225.0
8791378,49.61,86.63,50.0,225.0
8791904,49.81,42.1,50.0,225.0
8792431,50.06,0.0,50.0,225.0
8792957,50.15,0.0,50.0,225.0
8793483,50.19,0.0,50.0,225.0
8794009,50.29,0.0,50.0,225.0
8794535,50.23,0.0,50.0,225.0
8795061,50.14,0.0,50.0,225.0
8795590,50.03,0.0,50.0,225.0
8796115,49.89,25.69,50.0,225.0
8796642,49.79,46.78,50.0,225.0
8797168,49.67,74.91,50.0,225.0
8797694,49.59,91.32,50.0,225.0
8798220,49.52,100.0,50.0,225.0
8798746,49.44,100.0,50.0,225.0
8799272,49.27,100.0,50.0,225.0
8799799,49.32,100.0,50.0,225.0
8800325,49.41,100.0,50.0,225.0
8800851,49.6,90.14,50.0,225.0
8801377,49.85,32.72,50.0,225.0
8801903,50.1,0.0,50.0,225.0
8802429,50.27,0.0,50.0,225.0
8802955,50.38,0.0,50.0,225.0
8803483,50.37,0.0,50.0,225.0
8804009,50.42,0.0,50.0,225.0
8804535,50.3,0.0,50.0,225.0
8805061,50.18,0.0,50.0,225.0
8805587,50.06,0.0,50.0,225.0
8806113,49.95,10.46,50.0,225.0
8806639,49.83,38.58,50.0,225.0
8807165,49.7,66.71,50.0,225.0
8807691,49.66,76.08,50.0,225.0
8808217,49.53,100.0,50.0,225.0
8808743,49.47,100.0,50.0,225.0
8809269,49.34,100.0,50.0,225.0
8809795,49.29,100.0,50.0,225.0
8810321,49.42,100.0,50.0,225.0
8810846,49.58,94.83,50.0,225.0
8811380,49.85,33.89,50.0,225.0
8811906,50.01,0.0,50.0,225.0
8812432,50.21,0.0,50.0,225.0
8812958,50.31,0.0,50.0,225.0
8813484,50.38,0.0,50.0,225.0
8814010,50.33,0.0,50.0,225.0
8814536,50.3,0.0,50.0,225.0
8815063,50.18,0.0,50.0,225.0
8815589,50.01,0.0,50.0,225.0
8816115,49.91,19.83,50.0,225.0
8816641,49.8,45.61,50.0,225.0
8817167,49.63,83.11,50.0,225.0
8817693,49.52,100.0,50.0,225.0
8818219,49.5,100.0,50.0,225.0
8818745,49.41,100.0,50.0,225.0
8819274,49.32,100.0,50.0,225.0
8819800,49.2,100.0,50.0,225.0
8820326,49.4,100.0,50.0,225.0
8820853,49.67,73.74,50.0,225.0
8821378,49.8,44.44,50.0,225.0
8821904,50.0,0.0,50.0,225.0
8822430,50.15,0.0,50.0,225.0
8822956,50.19,0.0,50.0,225.0
8823482,50.23,0.0,50.0,225.0
8824008,50.13,0.0,50.0,225.0
8824534,50.01,0.0,50.0,225.0
8825060,49.95,10.46,50.0,225.0
8825586,49.82,40.93,50.0,225.0
8826112,49.68,71.39,50.0,225.0
8826638,49.56,98.35,50.0,225.0
8827164,49.48,100.0,50.0,225.0
8827692,49.39,100.0,50.0,225.0
8828218,49.32,100.0,50.0,225.0
8828744,49.33,100.0,50.0,225.0
8829270,49.47,100.0,50.0,225.0
8829796,49.73,59.68,50.0,225.0
8830322,49.9,22.18,50.0,225.0
8830848,50.15,0.0,50.0,225.0
8831374,50.26,0.0,50.0,225.0
8831900,50.31,0.0,50.0,225.0
8832426,50.32,0.0,50.0,225.0
8832952,50.24,0.0,50.0,225.0
8833478,50.09,0.0,50.0,225.0
8834004,49.98,4.6,50.0,225.0
8834531,49.84,36.24,50.0,225.0
8835057,49.71,65.53,50.0,225.0
8835585,49.65,79.6,50.0,225.0
8836111,49.54,100.0,50.0,225.0
8836637,49.49,100.0,50.0,225.0
8837163,49.4,100.0,50.0,225.0
8837689,49.26,100.0,50.0,225.0
8838215,49.38,100.0,50.0,225.0
8838741,49.64,80.77,50.0,225.0
8839267,49.78,49.13,50.0,225.0
8839793,49.98,4.6,50.0,225.0
8840320,50.1,0.0,50.0,225.0
8840846,50.2,0.0,50.0,225.0
8841372,50.23,0.0,50.0,225.0
8841898,50.12,0.0,50.0,225.0
8842425,50.05,0.0,50.0,225.0
8842951,49.96,9.28,50.0,225.0
8843479,49.84,35.07,50.0,225.0
8844005,49.72,63.19,50.0,225.0
8844532,49.59,92.49,50.0,225.0
8845058,49.54,100.0,50.0,225.0
8845584,49.41,100.0,50.0,225.0
8846111,49.39,100.0,50.0,225.0
8846637,49.3,100.0,50.0,225.0
8847163,49.41,100.0,50.0,225.0
8847689,49.58,94.83,50.0,225.0
8848215,49.77,51.47,50.0,225.0
8848741,50.03,0.0,50.0,225.0
8849267,50.25,0.0,50.0,225.0
8849793,50.28,0.0,50.0,225.0
8850319,50.4,0.0,50.0,225.0
8850845,50.4,0.0,50.0,225.0
8851373,50.29,0.0,50.0,225.0
8851899,50.13,0.0,50.0,225.0
8852425,50.02,0.0,50.0,225.0
8852951,49.85,33.89,50.0,225.0
8853477,49.81,43.27,50.0,225.0
8854003,49.67,74.91,50.0,225.0
8854529,49.57,96.0,50.0,225.0
8855055,49.5,100.0,50.0,225.0
8855581,49.42,100.0,50.0,225.0
8856107,49.31,100.0,50.0,225.0
8856633,49.28,100.0,50.0,225.0
8857160,49.48,100.0,50.0,225.0
8857686,49.67,73.74,50.0,225.0
8858212,49.92,17.49,50.0,225.0
8858739,50.09,0.0,50.0,225.0
8859267,50.21,0.0,50.0,225.0
8859793,50.31,0.0,50.0,225.0
8860319,50.27,0.0,50.0,225.0
8860845,50.21,0.0,50.0,225.0
8861372,50.11,0.0,50.0,225.0
8861898,49.97,5.77,50.0,225.0
8862424,49.86,30.38,50.0,225.0
8862950,49.72,62.02,50.0,225.0
8863476,49.63,84.28,50.0,225.0
8864002,49.58,94.83,50.0,225.0
8864528,49.49,100.0,50.0,225.0
8865054,49.41,100.0,50.0,225.0
8865580,49.31,100.0,50.0,225.0
8866107,49.36,100.0,50.0,225.0
8866633,49.55,100.0,50.0,225.0
8867160,49.68,71.39,50.0,225.0
8867686,49.91,19.83,50.0,225.0
8868212,50.1,0.0,50.0,225.0
8868738,50.27,0.0,50.0,225.0
8869264,50.3,0.0,50.0,225.0
8869790,50.31,0.0,50.0,225.0
8870316,50.21,0.0,50.0,225.0
8870842,50.2,0.0,50.0,225.0
8871368,50.07,0.0,50.0,225.0
8871893,49.96,8.11,50.0,225.0
8872419,49.83,37.41,50.0,225.0
8872945,49.71,64.36,50.0,225.0
8873470,49.61,86.63,50.0,225.0
8873997,49.52,100.0,50.0,225.0
8874522,49.48,100.0,50.0,225.0
8875055,49.38,100.0,50.0,225.0
8875581,49.33,100.0,50.0,225.0
8876107,49.41,100.0,50.0,225.0
8876633,49.58,94.83,50.0,225.0
8877159,49.78,49.13,50.0,225.0
8877685,49.93,15.14,50.0,225.0
8878211,50.14,0.0,50.0,225.0
8878737,50.22,0.0,50.0,225.0
8879263,50.33,0.0,50.0,225.0
8879789,50.3,0.0,50.0,225.0
8880315,50.22,0.0,50.0,225.0
8880841,50.12,0.0,50.0,225.0
8881367,50.04,0.0,50.0,225.0
8881893,49.94,13.97,50.0,225.0
8882419,49.81,43.27,50.0,225.0
8882947,49.68,71.39,50.0,225.0
8883473,49.56,98.35,50.0,225.0
8883999,49.48,100.0,50.0,225.0
8884525,49.39,100.0,50.0,225.0
8885052,49.31,100.0,50.0,225.0
8885578,49.21,100.0,50.0,225.0
8886104,49.41,100.0,50.0,225.0
8886629,49.66,77.25,50.0,225.0
8887156,49.88,26.86,50.0,225.0
8887682,50.14,0.0,50.0,225.0
8888208,50.19,0.0,50.0,225.0
8888734,50.25,0.0,50.0,225.0
8889260,50.22,0.0,50.0,225.0
8889787,50.15,0.0,50.0,225.0
8890313,50.05,0.0,50.0,225.0
8890838,49.92,17.49,50.0,225.0
8891363,49.81,43.27,50.0,225.0
8891889,49.72,63.19,50.0,225.0
8892415,49.63,84.28,50.0,225.0
8892942,49.52,100.0,50.0,225.0
8893468,49.42,100.0,50.0,225.0
8893994,49.36,100.0,50.0,225.0
8894520,49.35,100.0,50.0,225.0
8895045,49.55,100.0,50.0,225.0
8895571,49.7,67.88,50.0,225.0
8896098,49.96,9.28,50.0,225.0
8896624,50.16,0.0,50.0,225.0
8897150,50.32,0.0,50.0,225.0
8897676,50.34,0.0,50.0,225.0
8898202,50.3,0.0,50.0,225.0
8898729,50.25,0.0,50.0,225.0
8899257,50.15,0.0,50.0,225.0
8899783,50.02,0.0,50.0,225.0
8900309,49.88,26.86,50.0,225.0
8900835,49.76,54.99,50.0,225.0
8901360,49.63,83.11,50.0,225.0
8901886,49.54,100.0,50.0,225.0
8902413,49.49,100.0,50.0,225.0
8902939,49.43,100.0,50.0,225.0
8903465,49.31,100.0,50.0,225.0
8903991,49.27,100.0,50.0,225.0
8904517,49.45,100.0,50.0,225.0
8905043,49.68,72.57,50.0,225.0
8905569,49.89,24.52,50.0,225.0
8906096,49.97,5.77,50.0,225.0
8906622,50.21,0.0,50.0,225.0
8907150,50.28,0.0,50.0,225.0
8907677,50.31,0.0,50.0,225.0
8908202,50.25,0.0,50.0,225.0
8908729,50.13,0.0,50.0,225.0
8909255,50.03,0.0,50.0,225.0
8909781,49.94,13.97,50.0,225.0
8910308,49.79,46.78,50.0,225.0
8910834,49.66,77.25,50.0,225.0
8911360,49.55,100.0,50.0,225.0
8911886,49.45,100.0,50.0,225.0
